Review_ID,Movie_Title,Keyword_1,Score_1,Keyword_2,Score_2,Keyword_3,Score_3,Keyword_4,Score_4,Keyword_5,Score_5
9672539,Oppenheimer,film hour,0.4808,slow draw film,0.4774,murphy robert downey,0.4671,draw film hour,0.4669,film hour half,0.4637
9214610,Oppenheimer,experience cinema,0.5741,experience cinema high,0.5557,cinematic experience,0.5341,performance nolan,0.5106,cinema high quality,0.5047
9205818,Oppenheimer,nolanmagicif oppenheimer,0.6276,nolans late film,0.6201,christopher nolans,0.6168,christopher nolans late,0.5969,nolanmagicif oppenheimer miss,0.5957
10018347,Oppenheimer,effectively portray oppenheimer,0.6091,portray oppenheimer,0.5856,oppenheimer emotionally intense,0.5575,portray oppenheimer intelligence,0.552,oppenheimer emotionally,0.5364
9230931,Oppenheimer,pugh sensational oppenheimer,0.4685,sensational oppenheimer,0.4596,sensational oppenheimer lover,0.4584,oppenheimer,0.4527,oppenheimer lover,0.4525
9273929,Oppenheimer,say good film,0.5707,good movie opinion,0.5342,nolan good movie,0.5342,movie opinion,0.5259,acting superb,0.501
9235272,Oppenheimer,film painful hour,0.5487,film look great,0.5345,film dull drag,0.5336,film look,0.5316,great film dull,0.5085
9683664,Oppenheimer,oppenheimer stunning nolan,0.6254,film narrative structure,0.598,film narrative,0.5671,stunning nolan choice,0.5511,nolans style,0.5151
9290109,Oppenheimer,nolan fine bored,0.5671,fine bored actor,0.5458,bored actor,0.5212,movie mm great,0.5056,bored actor perform,0.4946
9280628,Oppenheimer,make movie oppenheimernolan,0.5363,movie oppenheimernolan,0.5216,oppenheimer film,0.5211,rise oppenheimer,0.5084,movie oppenheimernolan vision,0.5073
9210579,Oppenheimer,nolan unbeatable cinematography,0.7028,interstellar nolan unbeatable,0.6695,interstellar nolan,0.6473,favorite interstellar nolan,0.6416,nolan unbeatable,0.5637
9269351,Oppenheimer,play unbelievable actor,0.6958,unbelievable act cast,0.6514,unbelievable actor,0.6439,unbelievable actor share,0.6361,murphy acting world,0.6293
9536295,Oppenheimer,great decent actor,0.4866,decent actor,0.4597,positive cast great,0.4355,murphy superb robert,0.404,decent actor cillian,0.3979
9226288,Oppenheimer,topic movieeverything simply,0.6248,topic movieeverything,0.6161,select topic movieeverything,0.586,relevance event story,0.5246,movie great scope,0.5213
9664650,Oppenheimer,nolan respected director,0.5172,christopher nolan respected,0.4796,film manage succeed,0.474,christopher nolan,0.4729,oppenheimer rare film,0.4617
9214043,Oppenheimer,murphy portray man,0.6031,character young man,0.5625,portray man,0.5346,make man film,0.53,young man series,0.5008
9207451,Oppenheimer,christopher nolan fan,0.648,big christopher nolan,0.6411,movie cristopher nolan,0.6146,christopher nolan,0.5969,watch like interstellar,0.5478
9207824,Oppenheimer,confidence oppenheimer,0.4409,oppenheimer track important,0.4313,fit nolan film,0.4272,oppenheimer track,0.4242,level confidence oppenheimer,0.4149
9204474,Oppenheimer,film cinema,0.5472,asleep film cinema,0.5443,poster film excitement,0.5441,film excitement,0.5407,film excitement anticipation,0.536
9212275,Oppenheimer,movie edge,0.5447,movie edge seat,0.5039,hour film,0.4746,easy hour film,0.4644,film watch great,0.4566
9529505,Oppenheimer,atomic bomb feel,0.5739,idea atomic bomb,0.5556,atomic bomb,0.5071,oppenheimer true genius,0.4495,immoral deny existence,0.4413
9238782,Oppenheimer,adviceable research oppenheimer,0.6564,research oppenheimer,0.5835,oppenheimer life begore,0.5671,oppenheimer life,0.5485,event oppenheimer life,0.5384
9204432,Oppenheimer,manhattan project oppenheimer,0.5327,moviechristopher nolan establish,0.5132,project oppenheimer,0.5132,brilliance moviechristopher nolan,0.4923,robert oppenheimer work,0.4898
9592671,Oppenheimer,make movie messy,0.5527,make movie,0.5374,good movie tough,0.535,regular length movie,0.5128,movie messy require,0.5033
9243385,Oppenheimer,film tell oppenheimer,0.537,oppenheimer important personal,0.5318,oppenheimer typical,0.5162,term oppenheimer,0.5051,tell oppenheimer important,0.5043
9255884,Oppenheimer,waste hour movie,0.6461,hour movie talent,0.5969,hour movie,0.5435,hour film,0.5417,movie talent wastedi,0.5369
9229986,Oppenheimer,undeniably prestige filmmaking,0.5447,prestige filmmaking,0.5354,prestige filmmaking pretty,0.5301,acting impeccable film,0.5015,especially formalistic filmmaker,0.4904
9254196,Oppenheimer,movie disappointment compose,0.5962,nolan movie disappointed,0.5822,movie think nolan,0.5533,nolan movie think,0.5448,movie disappointment,0.5315
9211140,Oppenheimer,nolan fan film,0.5797,die hard nolan,0.577,interstellar,0.545,interstellar inception prestige,0.54,time twist nolan,0.5195
9200740,Oppenheimer,christopher nolan entertaining,0.6741,christopher nolan biopic,0.6634,christopher nolan genius,0.6576,nolan entertaining film,0.6559,genius christopher nolan,0.6502
9220688,Oppenheimer,strike movie boring,0.698,movie boring mess,0.6024,movie boring,0.5607,hiroshima nagasakistrike movie,0.5597,explosion bmovie hard,0.5517
9318912,Oppenheimer,movie choose emphasis,0.5288,manhattan project dunkirk,0.5186,movie movie choose,0.5163,project dunkirk,0.5012,focus tell story,0.4974
9257277,Oppenheimer,cast matt damon,0.573,hope filmstarting cast,0.5585,murphy great actor,0.5364,filmstarting cast matt,0.535,amazing film actor,0.518
9216718,Oppenheimer,time quote cinema,0.5633,quote cinema,0.5016,movie hour long,0.4939,movie time thisrdj,0.4893,unnecessary like director,0.4849
9212034,Oppenheimer,nolan create masterpiece,0.5691,create masterpiece film,0.5626,film cinema storytelling,0.5399,cinema storytelling filmmaker,0.5386,attentive engage film,0.5335
9205602,Oppenheimer,christopher nolan skillfully,0.5372,nolan skillfully intertwine,0.5183,nolan skillfully,0.505,lead christopher nolan,0.4847,christopher nolan direct,0.4656
9205309,Oppenheimer,movie intricacy story,0.446,opening day pleasantly,0.4415,attend friday afternoon,0.4398,movie intricacy,0.4358,intricacy story require,0.4325
9206288,Oppenheimer,admire christopher nolans,0.6183,approach nolan artfully,0.6078,nolans audacious decision,0.596,christopher nolans audacious,0.591,approach nolan,0.5843
9257984,Oppenheimer,oppenheimer showcase nolan,0.5477,nolans directorial prowess,0.5386,film christopher nolans,0.5268,showcase nolan,0.4815,showcase nolan ability,0.481
9335939,Oppenheimer,hiroshima oppenheimer concept,0.5239,atomic bomb participation,0.5184,mind hiroshima oppenheimer,0.504,hiroshima oppenheimer,0.4704,atomic bomb concept,0.4644
10054092,Oppenheimer,critique film reaction,0.532,critique film,0.5173,film reaction course,0.4948,really critique film,0.4809,course critique pundit,0.4796
9206162,Oppenheimer,oppenheimer long movie,0.6221,oppenheimer long,0.5201,nolan adult movie,0.5094,film signature nolan,0.4913,long movie hour,0.4891
9876404,Oppenheimer,pro solid story,0.4765,good historical movie,0.4648,cgi music act,0.4565,story great cgi,0.4463,historical movie,0.4405
9245262,Oppenheimer,drag jesus hour,0.5499,long long boring,0.4521,entertainment story sublime,0.4514,character development horrible,0.4508,long boring goodness,0.4502
9204818,Oppenheimer,time oppenheimer character,0.5939,biography influential,0.5806,purpose biography influential,0.5674,biography influential physicist,0.5374,purpose biography,0.5237
9216818,Oppenheimer,highlight film deserve,0.5452,nominationsone good film,0.5351,headline film come,0.4924,action heavy film,0.4908,hype wasthe film,0.4736
9280080,Oppenheimer,compelling portrait oppenheimer,0.6811,life robert oppenheimer,0.6568,oppenheimer cinematic masterpiece,0.6526,oppenheimer brilliant,0.6364,robert oppenheimer brilliant,0.6345
9248180,Oppenheimer,film want exceptional,0.5802,hour long film,0.5693,film christopher nolan,0.5604,film imax,0.5533,money promisethis cinema,0.5495
9268623,Oppenheimer,lack substance oppenheimer,0.5508,oppenheimer struggle justify,0.5456,oppenheimer intriguing personality,0.5453,oppenheimer struggle,0.5423,oppenheimer boast,0.5264
9250840,Oppenheimer,manhattan project,0.5363,story manhattan project,0.5349,manhattan project topsecret,0.5069,project world war,0.5029,bomb project lead,0.4893
9231015,Oppenheimer,label movie boringthis,0.567,watch movie imax,0.553,movie imax boy,0.5455,today watch movie,0.5432,struggle thoughtswatche cinemas,0.5318
9220668,Oppenheimer,director like nolan,0.6285,come conclusion nolan,0.614,conclusion nolan solely,0.5917,conclusion nolan,0.5752,nolan solely direct,0.5638
9292550,Oppenheimer,nolan movie awesome,0.5333,imax cinema feel,0.5162,work masterpiece nolan,0.5156,cinema feel,0.5099,enthral watch movie,0.508
9205862,Oppenheimer,movie acting good,0.5519,good movie acting,0.5091,movie acting,0.5011,theater constant dramatic,0.499,intense background music,0.4886
9821351,Oppenheimer,intense gutwrenche film,0.5305,film exceed,0.4931,film absolute masterpiece,0.4566,gutwrenche film absolute,0.4436,story intense hour,0.4398
9202886,Oppenheimer,movie masterpiece,0.695,masterpiece movie,0.6851,taste movie masterpiece,0.6796,movie aboslute masterpiece,0.6656,movie masterpiece think,0.6563
9450779,Oppenheimer,important movie disappointed,0.5425,humiliation oppenheimer impact,0.5256,movie disappointed suffer,0.5138,determined humiliation oppenheimer,0.5047,comprehensibleit important movie,0.4962
9999654,Oppenheimer,film amazing hour,0.6793,film amazing,0.615,murphy amazing act,0.5712,general amazingchristopher nolan,0.539,time exceptionthis film,0.5308
9219372,Oppenheimer,threehour documentary pace,0.5645,documentary pace quite,0.5154,nolan think later,0.5108,documentary pace,0.5022,abomb great nolan,0.5012
9210853,Oppenheimer,oppenheimer review good,0.6464,review good movie,0.6022,action disappoint moviemaking,0.5705,oppenheimer review,0.5651,disappoint moviemaking storytelling,0.5624
9232787,Oppenheimer,oppenheimer fresh mind,0.4817,quickly review oppenheimer,0.4655,portray oppenheimer,0.4624,inception oppenheimer nolan,0.4591,bomb robert oppenheimer,0.4467
9202464,Oppenheimer,important storythe filming,0.5895,nagazake hiroshima explosionanyway,0.5311,scene japan try,0.5269,hiroshima explosionanyway,0.521,literally scene japan,0.5197
9247739,Oppenheimer,movie experience oppenheimer,0.5885,oppenheimer learn story,0.5292,movie phenomenal start,0.504,experience oppenheimer,0.5026,main focus film,0.5026
9444862,Oppenheimer,nolan film work,0.6829,nolan film,0.6572,anticipated nolan film,0.6481,film chris nolan,0.6374,nolan great director,0.6345
9204066,Oppenheimer,oppenheimer acting brilliant,0.6148,acting incredible film,0.6006,christopher nolan,0.5727,robert oppenheimer acting,0.5664,oppenheimer acting,0.5537
9273788,Oppenheimer,expectation christopher nolans,0.66,christopher nolans movie,0.6366,christopher nolans,0.5992,nolans movie,0.5896,nolans movie big,0.5833
9503433,Oppenheimer,einstein minute oppenheimer,0.5957,bohr albert einstein,0.5673,life anger einsteinsex,0.526,albert einstein minute,0.5243,anger einsteinsex,0.5226
9404133,Oppenheimer,biopic film nolan,0.4971,film nolan,0.467,scene oppenheimer,0.4587,surrealistic scene oppenheimer,0.4584,robert oppenheimer shoot,0.4573
9221771,Oppenheimer,christopher nolans oppenheimer,0.7518,nolans oppenheimer,0.6454,nolans masterpiece possible,0.623,christopher nolans,0.6152,nolans oppenheimer destine,0.609
9222336,Oppenheimer,destroyer world quote,0.5867,death destroyer world,0.573,destroyer world,0.5073,destruction thousand life,0.5021,death destroyer,0.4926
9245808,Oppenheimer,film amazing acting,0.6008,screentime einsteinthe movie,0.5813,young oppenheimer amazing,0.5642,einsteinthe movie really,0.5524,einsteinthe movie,0.5456
9274042,Oppenheimer,think movie amazing,0.5352,like movie historical,0.5221,recommend movie like,0.4897,christopher nolan disappoint,0.484,personally think movie,0.4825
9385802,Oppenheimer,movie phenomenal begin,0.6646,beginning movie oppenheimer,0.5789,movie oppenheimer lecture,0.561,movie phenomenal,0.5511,experience end movie,0.534
10347027,Oppenheimer,expect documentary,0.7054,expect documentary suppose,0.6978,know expect documentary,0.6893,documentary suppose figure,0.4955,documentary suppose,0.4888
9725115,Oppenheimer,subject matter involve,0.5278,subject matter,0.4839,mediocre amazing subject,0.4656,oppenheimer political,0.4601,amazing subject matter,0.453
9646812,Oppenheimer,title oppenheimer biographical,0.6218,oppenheimer biographical drama,0.6131,portray oppenheimer,0.6073,oppenheimer biographical,0.5953,oppenheimer movie title,0.5793
9257390,Oppenheimer,visually interesting exciting,0.4279,movie virtually experience,0.4069,bomb development maybe,0.4058,anticlimacticand really movie,0.4018,boring soo unnecessarily,0.4001
9429461,Oppenheimer,confused rating filmthe,0.6949,overrated film alltime,0.6434,rating filmthe hour,0.6335,overrated film,0.6035,deserve overrated film,0.5948
9215339,Oppenheimer,cast cillian murphy,0.6067,cillian murphy good,0.5483,mention cillian murphy,0.5446,murphy good actor,0.5421,amazing cast cillian,0.5171
9284913,Oppenheimer,nolan movie oppenheimer,0.683,masterpiece nolan movie,0.6441,movie oppenheimer father,0.6363,masterpiece nolan,0.6072,movie oppenheimer,0.5803
9206784,Oppenheimer,christopher nolan,0.5898,christopher nolan guy,0.5716,year good movie,0.5703,bomb christopher nolan,0.5648,movie win oscar,0.5337
9518121,Oppenheimer,nolan renowned film,0.6082,nolans late film,0.5291,nolan renowned,0.5285,depth nolan renowned,0.519,christopher nolans,0.5155
9204348,Oppenheimer,imax cause city,0.6288,watch imax,0.5937,watch imax cause,0.5838,expect nolan movie,0.5658,helloi watch imax,0.5527
9919833,Oppenheimer,director christopher nolan,0.607,christopher nolan,0.5793,movie mr oppenheimer,0.5761,cast matt damon,0.5007,christopher nolan present,0.4992
9200974,Oppenheimer,performance nolan biopic,0.5916,nolan good movie,0.5767,nolan biopic,0.543,inception great cinematic,0.5038,performance nolan,0.492
9211766,Oppenheimer,headache especially cinema,0.6613,tell headache movieconstant,0.6301,headache movieconstant,0.6101,headache movieconstant jump,0.5712,play actorsbeautefully,0.5363
9208217,Oppenheimer,christopher nolan direct,0.7132,nolan direct perfect,0.6812,culmination christopher nolan,0.6659,christopher nolan,0.6552,nolan direct,0.6243
9303765,Oppenheimer,dimension emotionnally,0.475,dimension emotionnally humanly,0.4666,degree dimension emotionnally,0.4664,hour relate,0.4616,hour relate human,0.4515
9206600,Oppenheimer,christopher nolan deliver,0.6217,christopher nolan,0.5995,essentially oppenheimer film,0.5903,oppenheimer film,0.578,oppenheimer film able,0.5363
9508185,Oppenheimer,music allthis film,0.5101,praise set costume,0.5033,film unworthy admirationeveryone,0.5009,sound locomotive hero,0.4749,iteration scream painthe,0.4531
9219141,Oppenheimer,againwhyoppenheimer fantastic portrayal,0.5659,watch againwhyoppenheimer fantastic,0.5607,portrayal robert oppenheimer,0.5603,oppenheimer phenomenal movie,0.5385,murphy good cinematic,0.5042
9204987,Oppenheimer,shiver run body,0.5652,experience christopher nolan,0.5415,feel emotion convey,0.5039,shiver run,0.4953,christopher nolan,0.4706
9569648,Oppenheimer,remain good film,0.55,movie history nolan,0.5453,remain good movie,0.5301,nolan movie remain,0.509,movie remain good,0.5087
9774953,Oppenheimer,oppenheimer like visible,0.4828,distract oppenheimer like,0.4716,especially distract oppenheimer,0.4591,distract oppenheimer,0.4544,stage eye makeup,0.4197
9214858,Oppenheimer,definitely movie nolan,0.6818,christopher nolans late,0.6496,movie nolan,0.6433,christopher nolans,0.6326,nolans late addition,0.57
9442352,Oppenheimer,thriller know dialogue,0.5697,oppenheimer man feel,0.5681,drama score cinematography,0.5661,dialogue rushedi finish,0.5449,know dialogue rushedi,0.536
9242849,Oppenheimer,enjoy moviesall actor,0.5857,moviesall actor charming,0.5248,movie solid plot,0.4935,moviesall actor,0.4927,oscar winner cameo,0.4869
9227905,Oppenheimer,cinema experience decade,0.5104,good nolan film,0.5081,movie engaging change,0.5062,character film,0.4902,nolan film,0.488
9218393,Oppenheimer,hype surround oppenheimer,0.5607,reviewer despite hype,0.5366,comprehend onthe movie,0.4777,despite hype surround,0.476,scene transition opinion,0.4673
9668875,Oppenheimer,oppenheimer cinematic masterpiece,0.6902,oppenheimer cinematic,0.6652,portrayal oppenheimer,0.6607,portrayal oppenheimer captivate,0.6349,sceneoverall oppenheimer,0.6176
9222809,Oppenheimer,movie regret transformation,0.5701,affair oppenheimer,0.5471,movie manhattan projectis,0.5455,affair oppenheimer really,0.5451,oppenheimer reputation,0.5408
